PDB_ID,Entry_ID,Number_of_Distinct_Protein_Entities,Refinement_Resolution,Resolution_Method,Release_Date,E2_UniProtIDs,E2_Gene_Names,E3_UniProtIDs,E3_Gene_Names,ubiquitin_in_structure,Nonpolymer_Entities,Entity_ID,Source_Organism,Gene_Name,Macromolecule_Name,Accession_Codes,EC_Number,Polymer_Type
5HKX,5HKX,1,1.85,X-ray,2017-01-18,,,P22681,CBL,,,1,1:Homo sapiens,"1:CBL, CBL2, RNF55",1:E3 ubiquitin-protein ligase CBL,1:P22681,,1:polypeptide(L)
5HKY,5HKY,2,1.8,X-ray,2017-01-18,,,P22681,CBL,,,"1,2","1:Homo sapiens,2:Homo sapiens","1:CBL, CBL2, RNF55","1:E3 ubiquitin-protein ligase CBL,2:Protein sprouty homolog 2","1:P22681,2:O43597",,"1:polypeptide(L),2:polypeptide(L)"
5HKZ,5HKZ,2,1.8,X-ray,2017-01-18,,,P22681,CBL,,,"1,2","1:Homo sapiens,2:Homo sapiens","1:CBL, CBL2, RNF55","1:E3 ubiquitin-protein ligase CBL,2:Protein sprouty homolog 2","1:P22681,2:O43597",,"1:polypeptide(L),2:polypeptide(L)"
5HL0,5HL0,2,2.2,X-ray,2017-01-18,,,P22681,CBL,,,"1,2","1:Homo sapiens,2:Homo sapiens","1:CBL, CBL2, RNF55","1:E3 ubiquitin-protein ligase CBL,2:Sprouty 2 (SPRY2)","1:P22681,2:O43597",,"1:polypeptide(L),2:polypeptide(L)"
5HMH,5HMH,1,1.79,X-ray,2016-04-06,,,Q00987,MDM2,,,1,1:Homo sapiens,1:MDM2,1:E3 ubiquitin-protein ligase Mdm2,1:Q00987,,1:polypeptide(L)
5HMI,5HMI,1,1.74,X-ray,2016-04-06,,,Q00987,MDM2,,,1,1:Homo sapiens,1:MDM2,1:E3 ubiquitin-protein ligase Mdm2,1:Q00987,,1:polypeptide(L)
5HMK,5HMK,1,2.17,X-ray,2016-04-06,,,Q00987,MDM2,,,1,1:Homo sapiens,1:MDM2,1:E3 ubiquitin-protein ligase Mdm2,1:Q00987,,1:polypeptide(L)
5HPK,5HPK,2,2.431,X-ray,2016-03-16,,,Q96PU5,NEDD4L,,,"1,2","1:Homo sapiens,2:Homo sapiens","1:NEDD4L, KIAA0439, NEDL3","1:E3 ubiquitin-protein ligase NEDD4-like,2:Ubiquitin variant NL.1","1:Q96PU5,2:P62987",,"1:polypeptide(L),2:polypeptide(L)"
5HPS,5HPS,2,2.05,X-ray,2016-03-16,,,Q9H0M0,WWP1,,,"1,2","1:Homo sapiens,2:Homo sapiens",,"1:WWP1 HECT,2:Ubiquitin variant P1.1","1:Q9H0M0,2:P62987",,"1:polypeptide(L),2:polypeptide(L)"
5HPT,5HPT,3,2.84,X-ray,2016-03-16,P68036,UBE2L3,Q9H0M0,WWP1,,,"1,2,3","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens","1:WWP1,3:UBE2L3, UBCE7, UBCH7","1:NEDD4-like E3 ubiquitin-protein ligase WWP1,2:Ubiquitin variant  P2.3,3:Ubiquitin-conjugating enzyme E2 L3","1:Q9H0M0,2:P62987,3:P68036",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L)"
5HQG,5HQG,1,2.0,X-ray,2016-04-20,,,Q8NHY2,COP1,,,1,1:Homo sapiens,"1:RFWD2, COP1, RNF200",1:E3 ubiquitin-protein ligase RFWD2,1:Q8NHY2,,1:polypeptide(L)
5HVQ,5HVQ,2,2.923,X-ray,2016-10-26,,,Q8WV22,NSMCE1,,,"1,2","1:Homo sapiens,2:Homo sapiens","1:NDNL2, HCA4, MAGEG1,2:NSMCE1, HSPC333, HSPC337","1:Melanoma-associated antigen G1,2:Non-structural maintenance of chromosomes element 1 homolog","1:Q96MG7,2:Q8WV22",,"1:polypeptide(L),2:polypeptide(L)"
5I83,5I83,1,1.35,X-ray,2016-04-20,,,Q92793,CREBBP,,,1,1:Homo sapiens,"1:CREBBP, CBP",1:CREB-binding protein,1:Q92793,,1:polypeptide(L)
5I86,5I86,1,1.05,X-ray,2016-04-20,,,Q92793,CREBBP,,,1,1:Homo sapiens,"1:CREBBP, CBP",1:CREB-binding protein,1:Q92793,,1:polypeptide(L)
5I89,5I89,1,1.07,X-ray,2016-04-20,,,Q92793,CREBBP,,,1,1:Homo sapiens,"1:CREBBP, CBP",1:CREB-binding protein,1:Q92793,,1:polypeptide(L)
5I8B,5I8B,1,1.5218,X-ray,2016-04-20,,,Q92793,CREBBP,,,1,1:Homo sapiens,"1:CREBBP, CBP",1:CREB-binding protein,1:Q92793,,1:polypeptide(L)
5I8G,5I8G,1,1.41,X-ray,2016-04-20,,,Q92793,CREBBP,,,1,1:Homo sapiens,"1:CREBBP, CBP",1:CREB-binding protein,1:Q92793,,1:polypeptide(L)
5IAY,5IAY,2,,NMR,2016-04-20,,,Q96T88,UHRF1,,,"1,2","1:Homo sapiens,2:Homo sapiens","1:UHRF1, ICBP90, NP95, RNF106","1:E3 ubiquitin-protein ligase UHRF1,2:Spacer","1:Q96T88,2:Q96T88",,"1:polypeptide(L),2:polypeptide(L)"
5IFR,5IFR,2,2.2,X-ray,2016-05-11,P61077,UBE2D3,,,"P0CG47,UBB,Polyubiquitin-B",,"1,2","1:Homo sapiens,2:Homo sapiens","1:UBE2D3, UBC5C, UBCH5C,2:UBB","1:Ubiquitin-conjugating enzyme E2 D3,2:Polyubiquitin-B","1:P61077,2:P0CG47",,"1:polypeptide(L),2:polypeptide(L)"
5IGQ,5IGQ,3,3.9,X-ray,2016-04-20,,,Q8NHY2,COP1,,,"1,2,3","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens","1:RFWD2, COP1, RNF200","1:E3 ubiquitin-protein ligase RFWD2,2:Tribbles homolog 1,3:Tribbles homolog 1","1:Q8NHY2,2:Q96RU8,3:Q96RU8",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L)"
5IM8,5IM8,1,,NMR,2016-07-13,,,O15344,MID1,,,1,1:Homo sapiens,"1:MID1, FXY, RNF59, TRIM18, XPRF",1:E3 ubiquitin-protein ligase Midline-1,1:O15344,,1:polypeptide(L)
5J0D,5J0D,1,1.05,X-ray,2016-10-05,,,Q92793,CREBBP,,,1,1:Homo sapiens,"1:CREBBP, CBP",1:CREB-binding protein,1:Q92793,,1:polypeptide(L)
5J3X,5J3X,1,2.822,X-ray,2016-09-21,,,P22681,CBL,,,1,1:Homo sapiens,"1:CBL, CBL2, RNF55",1:E3 ubiquitin-protein ligase CBL,1:P22681,,1:polypeptide(L)
5J7F,5J7F,1,2.0,X-ray,2017-05-17,,,Q00987,MDM2,,,1,1:Homo sapiens,1:MDM2,1:E3 ubiquitin-protein ligase Mdm2,1:Q00987,,1:polypeptide(L)
5J7G,5J7G,1,1.85,X-ray,2017-05-17,,,Q00987,MDM2,,,1,1:Homo sapiens,1:MDM2,1:E3 ubiquitin-protein ligase Mdm2,1:Q00987,,1:polypeptide(L)
5JEM,5JEM,2,2.5,X-ray,2016-06-15,,,Q92793,CREBBP,,,"1,2","1:Homo sapiens,2:Homo sapiens","1:IRF3,2:CREBBP, CBP","1:Interferon regulatory factor 3,2:CREB-binding protein","1:Q14653,2:Q92793",,"1:polypeptide(L),2:polypeptide(L)"
5JG6,5JG6,2,2.0013,X-ray,2016-06-15,,,Q9NYG5,ANAPC11,"P0CG47,UBB,Polyubiquitin-B",,"1,2","1:Homo sapiens,2:Homo sapiens","1:ANAPC11, HSPC214,2:UBB","1:Anaphase-promoting complex subunit 11,2:Polyubiquitin-B","1:Q9NYG5,2:P0CG47",,"1:polypeptide(L),2:polypeptide(L)"
5JH5,5JH5,4,2.55,X-ray,2016-09-14,,,Q9BSM1,PCGF1,,,"1,2,3,4","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens,4:Homo sapiens","1:KDM2B, CXXC2, FBL10, FBXL10, JHDM1B, PCCX2,2:SKP1, EMC19, OCP2, SKP1A, TCEB1L,3:PCGF1, NSPC1, RNF68,4:BCORL1","1:Lysine-specific demethylase 2B,2:S-phase kinase-associated protein 1,3:Polycomb group RING finger protein 1,4:BCL-6 corepressor-like protein 1","1:Q8NHM5,2:P63208,3:Q9BSM1,4:Q5H9F3",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L),4:polypeptide(L)"
5JPX,5JPX,1,,NMR,2017-08-09,,,P19474,TRIM21,,,1,1:Homo sapiens,"1:TRIM21, RNF81, RO52, SSA1",1:E3 ubiquitin-protein ligase TRIM21,1:P19474,,1:polypeptide(L)
5JW7,5JW7,2,2.849,X-ray,2017-02-15,,,Q9BRZ2,TRIM56,,,"1,2","1:Salmonella enterica subsp. enterica serovar Typhimurium,2:Homo sapiens","1:sopA, STM2066,2:TRIM56, RNF109","1:E3 ubiquitin-protein ligase SopA,2:E3 ubiquitin-protein ligase TRIM56","1:Q8ZNR3,2:Q9BRZ2",,"1:polypeptide(L),2:polypeptide(L)"
5K5F,5K5F,1,,NMR,2016-06-08,,,Q14527,HLTF,,,1,1:Homo sapiens,"1:HLTF, HIP116A, RNF80, SMARCA3, SNF2L3, ZBU1",1:Helicase-like transcription factor,1:Q14527,,1:polypeptide(L)
5KH3,5KH3,1,1.6,X-ray,2016-07-27,,,Q9UBN7,HDAC6,,,1,1:Homo sapiens,"1:HDAC6, KIAA0901, JM21",1:Histone deacetylase 6,1:Q9UBN7,,1:polypeptide(L)
5KH7,5KH7,1,1.7,X-ray,2016-07-27,,,Q9UBN7,HDAC6,,,1,1:Homo sapiens,"1:HDAC6, KIAA0901, JM21",1:Histone deacetylase 6,1:Q9UBN7,,1:polypeptide(L)
5KH9,5KH9,1,1.07,X-ray,2016-07-27,,,Q9UBN7,HDAC6,,,1,1:Homo sapiens,"1:HDAC6, KIAA0901, JM21",1:Histone deacetylase 6,1:Q9UBN7,,1:polypeptide(L)
5KHR,5KHR,16,6.1,EM,2016-08-24,O00762,UBE2C,Q9NYG5,ANAPC11,,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens,4:Homo sapiens,5:Homo sapiens,6:Homo sapiens,7:Homo sapiens,8:Homo sapiens,9:Homo sapiens,10:Homo sapiens,11:Homo sapiens,12:Homo sapiens,13:Homo sapiens,14:Homo sapiens,15:Saccharomyces cerevisiae,16:Homo sapiens","1:ANAPC1, TSG24,2:ANAPC11, HSPC214,3:CDC23, ANAPC8,4:ANAPC16, C10orf104, CENP-27,5:CDC27, ANAPC3, D0S1430E, D17S978E,6:CDC26, ANAPC12, C9orf17,7:ANAPC4, APC4,8:CDC16, ANAPC6,9:ANAPC10, APC10,10:ANAPC13,11:ANAPC2, APC2, KIAA1406,12:ANAPC5, APC5,13:UBE2C, UBCH10,14:CDC20,16:ANAPC7, APC7","1:Anaphase-promoting complex subunit 1,2:Anaphase-promoting complex subunit 11,3:Cell division cycle protein 23 homolog,4:Anaphase-promoting complex subunit 16,5:Cell division cycle protein 27 homolog,6:Anaphase-promoting complex subunit CDC26,7:Anaphase-promoting complex subunit 4,8:Cell division cycle protein 16 homolog,9:Anaphase-promoting complex subunit 10,10:Anaphase-promoting complex subunit 13,11:Anaphase-promoting complex subunit 2,12:Anaphase-promoting complex subunit 5,13:Ubiquitin-conjugating enzyme E2 C,14:Cell division cycle protein 20 homolog,15:HSL1 peptide,16:Anaphase-promoting complex subunit 7","1:Q9H1A4,2:Q9NYG5,3:Q9UJX2,4:Q96DE5,5:P30260,6:Q8NHZ8,7:Q9UJX5,8:Q13042,9:Q9UM13,10:Q9BS18,11:Q9UJX6,12:Q9UJX4,13:O00762,14:Q12834,15:P34244,16:Q9UJX3",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L),4:polypeptide(L),5:polypeptide(L),6:polypeptide(L),7:polypeptide(L),8:polypeptide(L),9:polypeptide(L),10:polypeptide(L),11:polypeptide(L),12:polypeptide(L),13:polypeptide(L),14:polypeptide(L),15:polypeptide(L),16:polypeptide(L)"
5KHU,5KHU,17,4.8,EM,2016-09-07,,,Q9NYG5,ANAPC11,,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens,4:Homo sapiens,5:Homo sapiens,6:Homo sapiens,7:Homo sapiens,8:Homo sapiens,9:Homo sapiens,10:Homo sapiens,11:Homo sapiens,12:Homo sapiens,13:Homo sapiens,14:Homo sapiens,15:Homo sapiens,16:Homo sapiens,17:Homo sapiens","1:ANAPC1, TSG24,2:ANAPC11, HSPC214,3:CDC23, ANAPC8,4:ANAPC16, C10orf104, CENP-27,5:CDC27, ANAPC3, D0S1430E, D17S978E,6:CDC26, ANAPC12, C9orf17,7:ANAPC4, APC4,8:CDC16, ANAPC6,9:ANAPC10, APC10,10:ANAPC13,11:ANAPC2, APC2, KIAA1406,12:ANAPC5, APC5,13:BUB1B, BUBR1, MAD3L, SSK1,14:CDC20,15:MAD2L1, MAD2,17:ANAPC7, APC7","1:Anaphase-promoting complex subunit 1,2:Anaphase-promoting complex subunit 11,3:Cell division cycle protein 23 homolog,4:Anaphase-promoting complex subunit 16,5:Cell division cycle protein 27 homolog,6:Anaphase-promoting complex subunit CDC26,7:Anaphase-promoting complex subunit 4,8:Cell division cycle protein 16 homolog,9:Anaphase-promoting complex subunit 10,10:Anaphase-promoting complex subunit 13,11:Anaphase-promoting complex subunit 2,12:Anaphase-promoting complex subunit 5,13:Mitotic checkpoint serine/threonine-protein kinase BUB1 beta,14:Cell division cycle protein 20 homolog,15:Mitotic spindle assembly checkpoint protein MAD2A,16:unknown,17:Anaphase-promoting complex subunit 7","1:Q9H1A4,2:Q9NYG5,3:Q9UJX2,4:Q96DE5,5:P30260,6:Q8NHZ8,7:Q9UJX5,8:Q13042,9:Q9UM13,10:Q9BS18,11:Q9UJX6,12:Q9UJX4,13:O60566,14:Q12834,15:Q13257,17:Q9UJX3",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L),4:polypeptide(L),5:polypeptide(L),6:polypeptide(L),7:polypeptide(L),8:polypeptide(L),9:polypeptide(L),10:polypeptide(L),11:polypeptide(L),12:polypeptide(L),13:polypeptide(L),14:polypeptide(L),15:polypeptide(L),16:polypeptide(L),17:polypeptide(L)"
5KJ2,5KJ2,1,1.95,X-ray,2017-09-27,,,Q09472,EP300,,,1,1:Homo sapiens,"1:EP300, P300",1:Histone acetyltransferase p300,1:Q09472,,1:polypeptide(L)
5KTU,5KTU,1,1.38,X-ray,2016-11-02,,,Q92793,CREBBP,,,1,1:Homo sapiens,"1:CREBBP, CBP",1:CREB-binding protein,1:Q92793,,1:polypeptide(L)
5KTW,5KTW,1,1.087,X-ray,2016-11-02,,,Q92793,CREBBP,,,1,1:Homo sapiens,"1:CREBBP, CBP",1:CREB-binding protein,1:Q92793,,1:polypeptide(L)
5KTX,5KTX,1,1.27,X-ray,2016-11-02,,,Q92793,CREBBP,,,1,1:Homo sapiens,"1:CREBBP, CBP",1:CREB-binding protein,1:Q92793,,1:polypeptide(L)
5L9T,5L9T,17,6.4,EM,2016-10-26,Q16763,UBE2S,Q9NYG5,ANAPC11,"P0CG47,UBB",,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens,4:Homo sapiens,5:Homo sapiens,6:Homo sapiens,7:Homo sapiens,8:Homo sapiens,9:Homo sapiens,10:Homo sapiens,11:Homo sapiens,12:Homo sapiens,13:Homo sapiens,14:Homo sapiens,15:Homo sapiens,16:Homo sapiens,17:Homo sapiens","1:ANAPC1, TSG24,2:ANAPC11, HSPC214,3:CDC23, ANAPC8,4:ANAPC15, C11orf51, HSPC020,5:ANAPC16, C10orf104, CENP-27,6:CDC27, ANAPC3, D0S1430E, D17S978E,7:CDC26, ANAPC12, C9orf17,8:ANAPC4, APC4,9:CDC16, ANAPC6,10:ANAPC10, APC10,11:ANAPC13,12:ANAPC2, APC2, KIAA1406,13:ANAPC5, APC5,14:FZR1, CDH1, FYR, FZR, KIAA1242,15:UBB,HSL1, YKL101W, YKL453,16:UBE2S, E2EPF, OK/SW-cl.73,17:ANAPC7, APC7","1:Anaphase-promoting complex subunit 1,2:Anaphase-promoting complex subunit 11,3:Cell division cycle protein 23 homolog,4:Anaphase-promoting complex subunit 15,5:Anaphase-promoting complex subunit 16,6:Cell division cycle protein 27 homolog,7:Anaphase-promoting complex subunit CDC26,8:Anaphase-promoting complex subunit 4,9:Cell division cycle protein 16 homolog,10:Anaphase-promoting complex subunit 10,11:Anaphase-promoting complex subunit 13,12:Anaphase-promoting complex subunit 2,13:Anaphase-promoting complex subunit 5,14:Fizzy-related protein homolog,15:Ubiquitin_variant-Hsl1(substrate) fusion,16:Ubiquitin-conjugating enzyme E2 S,17:Anaphase-promoting complex subunit 7","1:Q9H1A4,2:Q9NYG5,3:Q9UJX2,4:P60006,5:Q96DE5,6:P30260,7:Q8NHZ8,8:Q9UJX5,9:Q13042,10:Q9UM13,11:Q9BS18,12:Q9UJX6,13:Q9UJX4,14:Q9UM11,15:P0CG47,P34244,16:Q16763,17:Q9UJX3",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L),4:polypeptide(L),5:polypeptide(L),6:polypeptide(L),7:polypeptide(L),8:polypeptide(L),9:polypeptide(L),10:polypeptide(L),11:polypeptide(L),12:polypeptide(L),13:polypeptide(L),14:polypeptide(L),15:polypeptide(L),16:polypeptide(L),17:polypeptide(L)"
5L9U,5L9U,17,6.4,EM,2016-09-14,O00762,UBE2C,Q9NYG5,ANAPC11,,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens,4:Homo sapiens,5:Homo sapiens,6:Homo sapiens,7:Homo sapiens,8:Homo sapiens,9:Homo sapiens,10:Homo sapiens,11:Homo sapiens,12:Homo sapiens,13:Homo sapiens,14:Homo sapiens,15:Saccharomyces cerevisiae,16:Homo sapiens,17:Homo sapiens","1:ANAPC1, TSG24,2:ANAPC11, HSPC214,3:CDC23, ANAPC8,4:ANAPC15, C11orf51, HSPC020,5:ANAPC16, C10orf104, CENP-27,6:CDC27, ANAPC3, D0S1430E, D17S978E,7:CDC26, ANAPC12, C9orf17,8:ANAPC4, APC4,9:CDC16, ANAPC6,10:ANAPC10, APC10,11:ANAPC13,12:ANAPC2, APC2, KIAA1406,13:ANAPC5, APC5,14:FZR1, CDH1, FYR, FZR, KIAA1242,15:HSL1, YKL101W, YKL453,16:UBE2C, UBCH10,17:ANAPC7, APC7","1:Anaphase-promoting complex subunit 1,2:Anaphase-promoting complex subunit 11,3:Cell division cycle protein 23 homolog,4:Anaphase-promoting complex subunit 15,5:Anaphase-promoting complex subunit 16,6:Cell division cycle protein 27 homolog,7:Anaphase-promoting complex subunit CDC26,8:Anaphase-promoting complex subunit 4,9:Cell division cycle protein 16 homolog,10:Anaphase-promoting complex subunit 10,11:Anaphase-promoting complex subunit 13,12:Anaphase-promoting complex subunit 2,13:Anaphase-promoting complex subunit 5,14:Fizzy-related protein homolog,15:Hsl1(substrate)_peptide-Ubiquitin_variant fusion,16:Ubiquitin-conjugating enzyme E2 C,17:Anaphase-promoting complex subunit 7","1:Q9H1A4,2:Q9NYG5,3:Q9UJX2,4:P60006,5:Q96DE5,6:P30260,7:Q8NHZ8,8:Q9UJX5,9:Q13042,10:Q9UM13,11:Q9BS18,12:Q9UJX6,13:Q9UJX4,14:Q9UM11,15:P34244,Q63429,16:O00762,17:Q9UJX3",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L),4:polypeptide(L),5:polypeptide(L),6:polypeptide(L),7:polypeptide(L),8:polypeptide(L),9:polypeptide(L),10:polypeptide(L),11:polypeptide(L),12:polypeptide(L),13:polypeptide(L),14:polypeptide(L),15:polypeptide(L),16:polypeptide(L),17:polypeptide(L)"
5LAV,5LAV,1,1.73,X-ray,2016-11-02,,,Q00987,MDM2,,,1,1:Homo sapiens,1:MDM2,1:E3 ubiquitin-protein ligase Mdm2,1:Q00987,,1:polypeptide(L)
5LAW,5LAW,1,1.64,X-ray,2016-11-02,,,Q00987,MDM2,,,1,1:Homo sapiens,,1:E3 ubiquitin-protein ligase Mdm2,1:Q00987,,1:polypeptide(L)
5LAY,5LAY,1,2.71,X-ray,2016-11-02,,,Q00987,MDM2,,,1,1:Homo sapiens,,1:E3 ubiquitin-protein ligase Mdm2,1:Q00987,,1:polypeptide(L)
5LAZ,5LAZ,1,1.66,X-ray,2016-11-02,,,Q00987,MDM2,,,1,1:Homo sapiens,,1:E3 ubiquitin-protein ligase Mdm2,1:Q00987,,1:polypeptide(L)
5LBN,5LBN,1,1.42,X-ray,2018-02-14,P51965,UBE2E1,,,,,1,1:Homo sapiens,"1:UBE2E1, UBCH6",1:Ubiquitin-conjugating enzyme E2 E1,1:P51965,,1:polypeptide(L)
5LCW,5LCW,18,4.2,EM,2016-08-10,,,Q9NYG5,ANAPC11,,,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1:Homo sapiens,2:Homo sapiens,3:Homo sapiens,4:Homo sapiens,5:Homo sapiens,6:Homo sapiens,7:Homo sapiens,8:Homo sapiens,9:Homo sapiens,10:Homo sapiens,11:Homo sapiens,12:Homo sapiens,13:Homo sapiens,14:Homo sapiens,15:Homo sapiens,16:Homo sapiens,17:Homo sapiens,18:Homo sapiens","1:ANAPC1, TSG24,2:ANAPC11, HSPC214,3:CDC23, ANAPC8,4:ANAPC15, C11orf51, HSPC020,5:ANAPC16, C10orf104, CENP-27,6:CDC27, ANAPC3, D0S1430E, D17S978E,7:CDC26, ANAPC12, C9orf17,8:ANAPC4, APC4,9:CDC16, ANAPC6,10:ANAPC10, APC10,11:ANAPC13,12:ANAPC2, APC2, KIAA1406,13:ANAPC5, APC5,14:CDC20,15:CDC20,16:BUB1B, BUBR1, MAD3L, SSK1,BUB1B, BUBR1, MAD3L, SSK1,17:ANAPC7, APC7,18:MAD2L1, MAD2","1:Anaphase-promoting complex subunit 1,2:Anaphase-promoting complex subunit 11,3:Cell division cycle protein 23 homolog,4:Anaphase-promoting complex subunit 15,5:Anaphase-promoting complex subunit 16,6:Cell division cycle protein 27 homolog,7:Anaphase-promoting complex subunit CDC26,8:Anaphase-promoting complex subunit 4,9:Cell division cycle protein 16 homolog,10:Anaphase-promoting complex subunit 10,11:Anaphase-promoting complex subunit 13,12:Anaphase-promoting complex subunit 2,13:Anaphase-promoting complex subunit 5,14:Cell division cycle protein 20 homolog,15:Cell division cycle protein 20 homolog,16:Mitotic checkpoint serine/threonine-protein kinase BUB1 beta,Mitotic checkpoint serine/threonine-protein kinase BUB1 beta,17:Anaphase-promoting complex subunit 7,18:Mitotic spindle assembly checkpoint protein MAD2A","1:Q9H1A4,2:Q9NYG5,3:Q9UJX2,4:P60006,5:Q96DE5,6:P30260,7:Q8NHZ8,8:Q9UJX5,9:Q13042,10:Q9UM13,11:Q9BS18,12:Q9UJX6,13:Q9UJX4,14:Q12834,15:Q12834,16:O60566,17:Q9UJX3,18:Q13257",,"1:polypeptide(L),2:polypeptide(L),3:polypeptide(L),4:polypeptide(L),5:polypeptide(L),6:polypeptide(L),7:polypeptide(L),8:polypeptide(L),9:polypeptide(L),10:polypeptide(L),11:polypeptide(L),12:polypeptide(L),13:polypeptide(L),14:polypeptide(L),15:polypeptide(L),16:polypeptide(L),17:polypeptide(L),18:polypeptide(L)"
5LG0,5LG0,1,,NMR,2017-06-28,,,Q6ZNA4,RNF111,,,1,1:Homo sapiens,1:RNF111,1:E3 ubiquitin-protein ligase Arkadia,1:Q6ZNA4,,1:polypeptide(L)
5LG7,5LG7,1,,NMR,2017-06-28,,,Q6ZNA4,RNF111,,,1,1:Homo sapiens,1:RNF111,1:E3 ubiquitin-protein ligase Arkadia,1:Q6ZNA4,,1:polypeptide(L)
5LJN,5LJN,2,2.701,X-ray,2016-08-24,,,Q96EP0,RNF31,,,"1,2","1:Homo sapiens,2:Homo sapiens","1:RNF31, ZIBRA","1:E3 ubiquitin-protein ligase RNF31,2:Spermatogenesis-associated protein 2","1:Q96EP0,2:Q9UM82",,"1:polypeptide(L),2:polypeptide(L)"
5LKT,5LKT,1,2.04,X-ray,2016-11-02,,,Q09472,EP300,,,1,1:Homo sapiens,"1:EP300, P300,EP300, P300","1:Histone acetyltransferase p300,Histone acetyltransferase p300",1:Q09472,,1:polypeptide(L)
5LKU,5LKU,1,3.5,X-ray,2016-11-02,,,Q09472,EP300,,,1,1:Homo sapiens,"1:EP300, P300,EP300, P300","1:Histone acetyltransferase p300,Histone acetyltransferase p300",1:Q09472,,1:polypeptide(L)
5LKX,5LKX,1,2.52,X-ray,2016-11-02,,,Q09472,EP300,,,1,1:Homo sapiens,"1:EP300, P300,EP300, P300","1:Histone acetyltransferase p300,Histone acetyltransferase p300",1:Q09472,,1:polypeptide(L)
5LKZ,5LKZ,1,2.5,X-ray,2016-11-02,,,Q09472,EP300,,,1,1:Homo sapiens,"1:EP300, P300,EP300, P300","1:Histone acetyltransferase p300,Histone acetyltransferase p300",1:Q09472,,1:polypeptide(L)
5LN2,5LN2,1,1.58,X-ray,2016-09-07,,,Q00987,MDM2,,,1,1:Homo sapiens,1:MDM2,1:E3 ubiquitin-protein ligase Mdm2,1:Q00987,,1:polypeptide(L)
5LP8,5LP8,1,2.7,X-ray,2017-02-22,,,Q7Z6Z7,HUWE1,,,1,1:Homo sapiens,"1:HUWE1, KIAA0312, KIAA1578, UREB1, HSPC272",1:E3 ubiquitin-protein ligase HUWE1,1:Q7Z6Z7,,1:polypeptide(L)
5LPJ,5LPJ,1,1.65,X-ray,2017-08-16,,,Q92793,CREBBP,,,1,1:Homo sapiens,"1:CREBBP, CBP",1:CREB-binding protein,1:Q92793,,1:polypeptide(L)
5LPK,5LPK,1,2.1,X-ray,2017-08-16,,,Q09472,EP300,,,1,1:Homo sapiens,"1:EP300, P300",1:Histone acetyltransferase p300,1:Q09472,,1:polypeptide(L)
5LPL,5LPL,1,1.65,X-ray,2017-08-16,,,Q92793,CREBBP,,,1,1:Homo sapiens,"1:CREBBP, CBP",1:CREB-binding protein,1:Q92793,,1:polypeptide(L)
5LPM,5LPM,1,1.5,X-ray,2017-08-16,,,Q09472,EP300,,,1,1:Homo sapiens,"1:EP300, P300",1:Histone acetyltransferase p300,1:Q09472,,1:polypeptide(L)
5M6E,5M6E,1,2.32,X-ray,2017-05-24,,,P98170,XIAP,,,1,1:Homo sapiens,"1:XIAP, API3, BIRC4, IAP3",1:E3 ubiquitin-protein ligase XIAP,1:P98170,,1:polypeptide(L)
5M6F,5M6F,1,2.39,X-ray,2017-05-24,,,P98170,XIAP,,,1,1:Homo sapiens,"1:XIAP, API3, BIRC4, IAP3",1:E3 ubiquitin-protein ligase XIAP,1:P98170,,1:polypeptide(L)
5M6H,5M6H,1,2.5,X-ray,2017-05-24,,,P98170,XIAP,,,1,1:Homo sapiens,"1:XIAP, API3, BIRC4, IAP3",1:E3 ubiquitin-protein ligase XIAP,1:P98170,,1:polypeptide(L)
5M6L,5M6L,1,2.61,X-ray,2017-05-24,,,P98170,XIAP,,,1,1:Homo sapiens,"1:XIAP, API3, BIRC4, IAP3",1:E3 ubiquitin-protein ligase XIAP,1:P98170,,1:polypeptide(L)
5M6M,5M6M,1,2.37,X-ray,2017-05-24,,,P98170,XIAP,,,1,1:Homo sapiens,"1:XIAP, API3, BIRC4, IAP3",1:E3 ubiquitin-protein ligase XIAP,1:P98170,,1:polypeptide(L)
5M6N,5M6N,1,1.8,X-ray,2017-05-24,,,Q13490,BIRC2,,,1,1:Homo sapiens,"1:BIRC2, API1, MIHB, RNF48",1:Baculoviral IAP repeat-containing protein 2,1:Q13490,,1:polypeptide(L)
